0 Minifig Head with Brown Hair, Eyelashes, and Lipstick Pattern
0 Name: 3626bpa6.dat
0 Author: George Barnes [glbarnes]
0 !LDRAW_ORG Part UPDATE 2018-01
0 !LICENSE Redistributable under CCAL version 2.0 : see CAreadme.txt

0 BFC CERTIFY CCW

0 !KEYWORDS face, smile, curly hair, female
0 !KEYWORDS Adventurers, Studios, Gail Storm, Pippen Read
0 !CMDLINE -c14

0 !HISTORY 2002-08-18 [PTadmin] Official Update 2002-04
0 !HISTORY 2007-06-29 [PTadmin] Header formatted for Contributor Agreement
0 !HISTORY 2008-07-01 [PTadmin] Official Update 2008-01
0 !HISTORY 2017-10-30 [MagFors] bfc'd, adapted pattern
0 !HISTORY 2018-01-30 [PTadmin] Official Update 2018-01

1 16 0 0 0 1 0 0 0 1 0 0 0 1 s\3626bs02.dat
1 16 0 0 0 1 0 0 0 1 0 0 0 1 s\3626bs04.dat
1 16 0 4 0 13 0 0 0 13 0 0 0 -13 1-16cyli.dat
1 16 0 4 0 -13 0 0 0 13 0 0 0 -13 1-16cyli.dat
1 16 0 4 0 8 0 0 0 -6.4 0 0 0 -8 t16o6250.dat
1 16 0 4 0 -8 0 0 0 -6.4 0 0 0 -8 t16o6250.dat
1 16 0 17 0 8 0 0 0 6.4 0 0 0 -8 t04o6250.dat
1 16 0 17 0 -8 0 0 0 6.4 0 0 0 -8 t04o6250.dat


1 0 -3.3347 9.6 -12.3367 1.275 1 0 0 0 1.3 -.2536 0 0 2-4disc.dat
1 0 -3.3347 9.6 -12.3367 1.275 1 0 0 0 -1.3 -.2536 0 0 1-8chrd.dat
1 0 -3.3347 9.6 -12.3367 0 1 1.275 -1.3 0 0 0 0 -.2536 1-8chrd.dat
1 16 -3.3347 9.6 -12.3367 0 1 1.275 -1.3 0 0 0 0 -.2536 2-4ndis.dat
1 16 -3.3347 9.6 -12.3367 0 1 -1.275 1.3 0 0 0 0 .2536 3-16ndis.dat

1 0 3.5308 9.6 -12.2977 1.275 -1 0 0 0 1.3 .2536 0 0 3-4disc.dat
1 16 3.5308 9.6 -12.2977 1.275 -1 0 0 0 1.3 .2536 0 0 3-4ndis.dat

3 0 -4.9748 7.7 -12.0104 -3.9832 8.5084 -12.2077 -4.4135 7.8 -12.1221
3 0 -4.9748 9.3 -12.0105 -4.5647 9.8307 -12.092 -4.6097 9.6 -12.0831
4 0 -4.6097 9.6 -12.0831 -3.9832 8.5084 -12.2077 -4.9748 7.7 -12.0104 -4.9748 9.3 -12.0105
4 0 -5.3305 8.6 -11.7728 -5.3305 9 -11.7728 -4.9748 9.3 -12.0105 -5.1642 8.4 -11.884
4 0 -4.6097 9.6 -12.0831 -3.3347 9.6 -12.3367 -3.8226 8.399 -12.2396 -3.9832 8.5084 -12.2077
3 0 -3.8226 8.399 -12.2396 -3.3347 9.6 -12.3367 -3.3347 8.3 -12.3369
4 0 -4.9748 7.7 -12.0105 -5.1642 7.9 -11.884 -5.1642 8.4 -11.884 -4.9748 9.3 -12.0105
3 6 0 7.7 -13 0 4 -13 -2.7462 4 -12.4537
3 6 -3.3347 8 -12.3367 -3.727 7.3 -12.2587 -4.1193 7.8 -12.1806
4 6 -4.1193 7.8 -12.1806 -3.727 7.3 -12.2587 -4.2174 6.5 -12.1611 -4.9748 7.3 -12.0104
4 6 -4.9748 6.6 -12.0104 -4.9748 7.3 -12.0104 -4.2174 6.5 -12.1611 -4.6097 6.5 -12.0831
4 0 -4.3155 6.1 -12.1416 -4.9748 6.2 -12.0104 -4.9748 6.6 -12.0104 -4.6097 6.5 -12.0831
4 0 -4.2174 6.5 -12.1611 -3.9231 6.1 -12.2196 -4.3155 6.1 -12.1416 -4.6097 6.5 -12.0831
4 0 -3.6289 6.6 -12.2782 -3.4327 6.2 -12.3172 -3.9231 6.1 -12.2196 -4.2174 6.5 -12.1611
4 0 -3.0404 6.8 -12.3952 -2.8443 6.4 -12.4342 -3.4327 6.2 -12.3172 -3.6289 6.6 -12.2782
4 0 -2.7462 6.9 -12.4537 -2.6481 6.6 -12.4733 -2.8443 6.4 -12.4342 -3.0404 6.8 -12.3952
4 0 -5.2473 6.8 -11.8284 -4.9748 6.6 -12.0105 -4.9748 6.2 -12.0105 -5.4136 6.4 -11.7173
4 0 -5.7462 6.8 -11.4951 -5.4968 7 -11.6617 -5.2473 6.8 -11.8284 -5.4136 6.4 -11.7173
4 0 -5.9125 7.1 -11.3839 -5.7462 7.3 -11.4951 -5.4968 7 -11.6617 -5.7462 6.8 -11.4951
4 6 -4.9748 6.6 -12.0105 -5.2473 6.8 -11.8284 -5.4968 7 -11.6617 -4.9748 7.3 -12.0105
4 6 -4.9749 4 -12.0104 -4.9748 6.2 -12.0104 -4.3155 6.1 -12.1416 -4.4135 5.1 -12.1221
3 6 -4.9749 4 -12.0104 -4.4135 5.1 -12.1221 -3.9231 4 -12.2196
3 6 -4.9749 4 -12.0104 -5.4136 6.4 -11.7173 -4.9748 6.2 -12.0105
4 6 -6.9934 5.8 -10.6617 -5.7462 6.8 -11.4951 -5.4136 6.4 -11.7173 -4.9749 4 -12.0104
3 6 -6.9934 5.8 -10.6617 -4.9749 4 -12.0104 -7.8249 4 -10.1061
4 16 -2.6481 6.6 -12.4733 0 7.7 -13 -2.7462 4 -12.4537 -2.8443 6.4 -12.4342
4 16 -2.8443 6.4 -12.4342 -2.7462 4 -12.4537 -3.9231 4 -12.2196 -3.4327 6.2 -12.3172
4 16 -3.9231 6.1 -12.2196 -3.4327 6.2 -12.3172 -3.9231 4 -12.2196 -4.4135 5.1 -12.1221
3 16 -3.9231 6.1 -12.2196 -4.4135 5.1 -12.1221 -4.3155 6.1 -12.1416
3 16 -3.6289 6.6 -12.2782 -4.2174 6.5 -12.1611 -3.727 7.3 -12.2587
4 16 -3.3347 8 -12.3367 -3.0404 6.8 -12.3952 -3.6289 6.6 -12.2782 -3.727 7.3 -12.2587
3 16 -2.7462 6.9 -12.4537 -3.0404 6.8 -12.3952 -3.3347 8 -12.3367
3 16 -2.6481 6.6 -12.4733 -2.7462 6.9 -12.4537 0 7.7 -13
4 16 -2.7462 6.9 -12.4537 -3.3347 8 -12.3367 -2.0597 8.3 -12.5903 0 7.7 -13
3 16 -2.0597 8.3 -12.5903 -3.3347 8 -12.3367 -3.3347 8.3 -12.3367
4 16 -3.3347 8.3 -12.3367 -3.3347 8 -12.3367 -4.1193 7.8 -12.1806 -3.8226 8.399 -12.2396
4 16 -3.9832 8.5084 -12.2077 -3.8226 8.399 -12.2396 -4.1193 7.8 -12.1806 -4.4135 7.8 -12.1221
4 16 -4.1193 7.8 -12.1806 -4.9748 7.3 -12.0104 -4.9748 7.7 -12.0104 -4.4135 7.8 -12.1221
4 16 -2.0597 8.3 -12.5903 -2.0596 9.6 -12.5903 0 9.6 -13 0 7.7 -13
4 16 -4.5126 10.0975 -12.1024 -4.5647 9.8307 -12.092 -4.9748 9.3 -12.0105 -4.9748 10.8 -12.0104
3 16 -4.6098 10.9 -12.0834 -4.5126 10.0975 -12.1024 -4.9748 10.8 -12.0104
1 15 -2.8443 9.2 -12.4342 0 1 .2942 -.3 0 0 0 0 -.0585 4-4disc.dat
1 0 -2.8443 9.2 -12.4342 0 1 .2942 -.3 0 0 0 0 -.0585 4-4ndis.dat
4 0 -2.55 8.9 -12.4928 -2.4331 8.6808 -12.516 -3.3347 8.3 -12.3367 -3.1385 8.9 -12.3757
4 0 -2.0596 9.6 -12.5903 -2.4331 8.6808 -12.516 -2.55 8.9 -12.4928 -2.55 9.5 -12.4928
4 0 -3.3347 8.3 -12.3367 -3.3347 9.6 -12.3367 -3.1385 9.5 -12.3757 -3.1385 8.9 -12.3757
4 0 -2.0596 9.6 -12.5903 -2.55 9.5 -12.4928 -3.1385 9.5 -12.3757 -3.3347 9.6 -12.3367
4 6 -9.1924 5.8 -9.1924 -8.8226 5.1 -9.4394 -8.9889 4 -9.3283 -9.192 4 -9.192
4 6 -8.1575 10.4 -9.8839 -8.1575 10.2 -9.8839 -9.1924 8.6 -9.1924 -9.1924 10.9 -9.1924
4 16 -4.9748 9.3 -12.0105 -5.3305 9 -11.7728 -8.1575 10.2 -9.8839 -8.1575 10.4 -9.8839
